name,description_html,type_id,state_id,priority,assignees,extra_properties,cycle_name,module_name
国债期货做市业务监控提醒功能需求,<p>新增大象系统对国债期货合约实时参与率不足的弹窗提醒和铃客消息提醒。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""943c1313-5035-46a0-b1e2-91e3a19546a6""]","{""req_source"": ""FICCHEADS-1151"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""期货"", ""category_l2"": ""国债期货"", ""category_l3"": ""做市义务监控"", ""center"": ""做市业务中心"", ""team"": ""本币做市台"", ""biz_pm"": ""韩玲"", ""biz_priority"": ""做市业务中心2"", ""estimated_iteration"": ""本迭代无法启动后续重新排期"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0523,
多资产组合交易功能开发需求,<p>多资产组合交易是指客户同时交易场外期权和收益互换等资产组合的交易场景。平台支持业务人员配置客户组合交易簿，并支持组合实时风险盯市、交易事前风控、资金管理及出入金推送运营等功能，</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""9a969130-2666-4604-9326-c2b17ca09ef1""]","{""req_source"": ""FICCHEADS-1188"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""场外衍生品"", ""category_l2"": ""多资产"", ""category_l3"": ""场外"", ""center"": ""代客业务中心"", ""biz_pm"": ""褚悦珊"", ""biz_priority"": ""代客业务中心1"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
收益互换支持挂钩加拿大多伦多交易所和美国BATS交易所权益品种,<p>为满足客户交易需求，场外衍生品平台收益互换新增支持美国BATS证券交易所、加拿大多伦多证券交易所的权益品种，以上交易适用目前场外衍生品平台的风控规则（包括实时和日终风控），并支持合约自动生成、估值、实时/日终盯市等合约全生命周期管理</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""9a969130-2666-4604-9326-c2b17ca09ef1""]","{""req_source"": ""FICCHEADS-1184"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""场外衍生品"", ""category_l2"": ""场外收益互换"", ""category_l3"": ""交易链路"", ""center"": ""代客业务中心"", ""team"": ""多资产创新产品团队"", ""biz_pm"": ""褚悦珊"", ""biz_priority"": ""代客业务中心2"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
支持产品更换管理人功能,<p>在年度资质更新场景支持前端增加产品切换管理人/管理人平移的选项，系统不固定管理人ECIFID，根据流程中填写的管理人重新派发ID。办结后系统更新产品所属管理人的关系。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4""]","{""req_source"": ""FICCHEADS-983"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""销售业务"", ""category_l3"": ""销售管理"", ""center"": ""销售业务中心"", ""team"": ""代客销售团队"", ""biz_pm"": ""陈思宇"", ""biz_priority"": ""销售业务中心1"", ""estimated_iteration"": ""本迭代无法启动后续重新排期"", ""remarks"": ""依赖OB评估方案和排期"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0523,
客户白名单对接合规部明辨系统需求,<p>支持获取基金业协会定期公布的产品规模不满足1000万元的产品列表，与当前场外衍生品客户白名单进行匹对，若匹对成功，则将该客户自动移出白名单，同时给对接销售，销售管理员，以及对应的产品人员发送铃客提醒。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4""]","{""req_source"": ""FICCHEADS-832"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""销售业务"", ""category_l3"": ""客户准入"", ""center"": ""销售业务中心"", ""team"": ""代客销售团队"", ""biz_pm"": ""陈思宇"", ""biz_priority"": ""销售业务中心2"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3"", ""admission"": ""true""}",大象-常规-26-0523,
支持统一尽调预审功能及审核人员修正录入错误功能建设需求,<p>大象销售平台新增预审流程发起入口，内嵌OB预审界面，并根据当前审批情况给销售人员触发相应待办任务，对于预审流程中的证照材料问题支持修正录入。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4""]","{""req_source"": ""FICCHEADS-885"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""销售业务"", ""category_l3"": ""客户准入"", ""center"": ""销售业务中心"", ""team"": ""代客销售团队"", ""biz_pm"": ""陈思宇"", ""biz_priority"": ""销售业务中心3"", ""estimated_iteration"": ""本迭代无法启动后续重新排期"", ""remarks"": ""需求需要澄清，OB目前没有资源配合"", ""techLead"": ""144bf735-9e10-4029-84d0-85e3749bf5d3"", ""admission"": ""false"", ""in_delivery"": ""false""}",大象-常规-26-0523,
票据业务持仓占用规则调整,<p>将票据业务持仓额度占用纳入固收常规限额体系内。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""FICCHEADS-955"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""票据"", ""category_l2"": ""转贴现和正回购"", ""category_l3"": ""交易链路"", ""center"": ""流动性管理中心"", ""biz_pm"": ""韩玲"", ""biz_priority"": ""流动性管理中心1"", ""estimated_iteration"": ""预计0523迭代完成交付"", ""delivery_content"": ""交付主体持仓限额、单券持仓限额风控规则"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
票据支持部分成交场景,<p>支持中央交易室执行人员在交易执行环节反馈部分成交的场景，由交易员确认成交后更新可用额度</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""FICCHEADS-1177"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""票据"", ""category_l2"": ""票据"", ""category_l3"": ""交易后"", ""center"": ""流动性管理中心"", ""biz_pm"": ""韩玲"", ""biz_priority"": ""流动性管理中心2"", ""estimated_iteration"": ""本迭代无法启动后续重新排期"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0523,
集中债券借贷系统需求,<p>1、实现集中债券借贷在大象系统的交易链路；</p><p>2、实现包括中央券池中债券管理、库存查询、存续期管理等相关报表的自动统计。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""FICCHEADS-1199"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""债券"", ""category_l2"": ""债券借贷"", ""category_l3"": ""交易链路"", ""center"": ""流动性管理中心"", ""team"": ""融资台"", ""biz_pm"": ""韩玲"", ""biz_priority"": ""流动性管理中心3"", ""estimated_iteration"": ""本迭代无法启动后续重新排期"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0523,
REITs品种在大象展示及查询,<p>目前，REITs品种已在O32/O45系统中进行相关簿记。为实现REITs品种的统一管理与风险监控，大象系统每日日初同步衡泰和O32的持仓数据时，需将Reits品种的持仓数据纳入，并实现在持仓管理、授权额度管理、盈亏监控等界面进行持仓展示、限额占用和损益计算，以支持集中化的监控与决策。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""req_source"": ""FICCHEADS-1202"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""风险管理"", ""category_l3"": ""风险管理"", ""center"": ""风险合规中心"", ""team"": ""风险管理团队"", ""biz_pm"": ""王逸"", ""biz_priority"": ""风险合规中心1"", ""delivery_content"": ""交易链路持仓接入相关工作：\n1、RDS：提供REITs基金子类的分类；\n2、持仓：对接O45接入REITs日初持仓；\n3、成交：对接O45接入REITs日间成交（非大象直连下单）；"", ""remarks"": ""待交易链路评估工作量；"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0523,
关于CAMS评级数据批量查询功能的开发,<p>该需求的核心开发为，新建一个独立界面以满足CAMS评级数据批量查询的功能，该界面置于Headsbos中的“证券池管理”下属即可。数据范围为CAMS每日推送的全量债券池数据，相应的数据不做是否评级有效的筛选，只将CAMS债券池的全部数据于此界面展示。功能界面权限设定为风险管理团队全员。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4""]","{""req_source"": ""FICCHEADS-1200"", ""department"": ""固定收益部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""综合"", ""category_l2"": ""风险管理"", ""category_l3"": ""信用风险"", ""center"": ""风险合规中心"", ""team"": ""风险管理团队"", ""biz_pm"": ""王逸"", ""biz_priority"": ""风险合规中心2"", ""techLead"": ""98cb9446-ac30-4857-9c77-644999e62d52"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0523,
债券借贷直联本币上行,<p>现状：上游发大象指令到交易室交易员大象账号，交易室导出excel，导入本币</p><p>期望：上游交易员发大象指令，直连本币（类似本币的现券交易）</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""IT需求申请央20251028572539-1"", ""department"": ""中央交易室"", ""domestic_overseas"": ""境内"", ""category_l1"": ""借贷"", ""category_l2"": ""银行间借贷"", ""category_l3"": ""交易链路"", ""biz_pm"": ""张语蕙"", ""biz_priority"": ""在研-优先级0"", ""estimated_iteration"": ""预计0613迭代完成交付"", ""delivery_content"": ""交易链路持续开发"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
外币拆借业务模块开发,<p>根据外币拆借业务开展的需求，开发外币拆借交易功能开发</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""IT需求申请资运20251224590060-9"", ""department"": ""资金运营部"", ""domestic_overseas"": ""境内"", ""category_l1"": ""拆借"", ""category_l2"": ""外币拆借"", ""category_l3"": ""交易链路"", ""biz_pm"": ""杨畅"", ""biz_priority"": ""在研-优先级0"", ""estimated_iteration"": ""预计0704迭代之后完成交付"", ""delivery_content"": ""下单页面及交易链路启动开发"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
交易所回购量化策略（从基础到进阶）,<p>基于对交易所回购历史数据的分析和量化策略的研究，借助金融模型分析和公司大象交易平台、AI平台赋能，完成交易所回购交易的量化策略构建。基础功能是通过模型尝试实现每日交易机会的捕捉和提示；进阶功能是尝试实现每日交易所回购的量化自动下单等。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""req_source"": ""IT需求申请资运20251224590060-4"", ""department"": ""资金运营部"", ""domestic_overseas"": ""境内"", ""biz_pm"": ""杨畅"", ""biz_priority"": ""在研-优先级0"", ""estimated_iteration"": ""预计0704迭代之后完成交付"", ""delivery_content"": ""支持目标一的研究"", ""remarks"": ""牵头技术负责人在【3月20日】已确认"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
质押式回购RFQ直联本币上行,<p>现状：上游发大象指令到交易室交易员大象账号，中央交易室发起报价请求量，待对方回复价后，中央交易室交易员借助RPA机器人录入债券后发单</p><p>期望1：针对固收部交易，上游交易员发大象指令，直连本币（类似本币的回购-对话交易）</p><p>期望2：针对资运部交易，上游交易员发大象指令到交易室大象账号，交易室交易员参与流程，以中央交易室的本币账号成交。（中央交易室的执行交易员角色类似资运回购-对话交易中北京执行交易员）</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""6fe8459b-3b6b-4197-a29a-f95f2a7e20cc""]","{""req_source"": ""IT需求申请央20251028572539-2"", ""department"": ""中央交易室"", ""biz_priority"": ""中央交易室-优先级1"", ""estimated_iteration"": ""本迭代无法启动后续重新排期"", ""techLead"": ""0d5d1a69-68ee-4885-9bb7-bf93e92eb4aa"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0523,
月度授权流程启动迁移,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""15e4d327-6119-4941-85ac-624f7b021630""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""FICC交易平台中心"", ""team"": ""平台架构"", ""biz_pm"": ""姜玉珠"", ""biz_priority"": ""在研-优先级0"", ""estimated_iteration"": ""预计0523迭代完成交付"", ""techLead"": ""b5cf400d-4a1a-4daf-8ad7-dc33d720391c"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
AURORA平台优化及HAB整合,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""FICC交易平台中心"", ""team"": ""策略管理"", ""biz_pm"": ""钱高翔"", ""biz_priority"": ""在研-优先级0"", ""estimated_iteration"": ""预计0613迭代之后完成交付"", ""techLead"": ""77342d2f-a6cf-4a2d-8142-2f5f84d0636a"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,FICC策略平台整合项目
LAMP持续优化,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""1f032804-4e24-4b85-a5d3-e57bb39f84b4"", ""daa28f62-9d59-4c8a-9c93-28d931e72b99""]","{""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""biz_priority"": ""在研-优先级0"", ""estimated_iteration"": ""预计0613迭代之后完成交付"", ""techLead"": ""74c21a3b-1b9b-47f2-b7ab-b8195738260d"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,FICC人工智能专项项目
Centos80->Centso79策略迁移（非常用部分策略）,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""req_source"": ""内部优化"", ""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""FICC交易平台中心"", ""biz_pm"": ""钱高翔"", ""estimated_iteration"": ""预计0523迭代完成交付"", ""techLead"": ""77342d2f-a6cf-4a2d-8142-2f5f84d0636a"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
Turingx集群job_manager迁移,<p></p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""535b3838-1804-4a1f-8353-5320babd97b8""]","{""req_source"": ""内部优化"", ""department"": ""信息技术部"", ""domestic_overseas"": ""境内"", ""center"": ""FICC交易平台中心"", ""biz_pm"": ""钱高翔"", ""estimated_iteration"": ""预计0613迭代之后完成交付"", ""techLead"": ""77342d2f-a6cf-4a2d-8142-2f5f84d0636a"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
大象国际版中英翻译存量校正,<p>针对目前存量已进行中英翻译的字段，部分翻译不准确的字段进行修正。</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""8baed4ad-64c0-4922-b4bb-e9d77a865fd7""]","{""req_source"": ""内部优化"", ""department"": ""信息技术部"", ""domestic_overseas"": ""境外"", ""biz_pm"": ""孙玉涵"", ""estimated_iteration"": ""预计0523迭代完成交付"", ""techLead"": ""ee12bda6-18fc-4ad5-a35e-74c256781157"", ""admission"": ""true"", ""in_delivery"": ""true""}",大象-常规-26-0523,
资金部美债Calypso替代需求,<p>支持从TOMS感知内部交易簿记并推送成交流水给Galaxy；</p>,5e8c9352-8553-4e87-97dc-88594010f83a,4657dc96-1572-41e3-becd-0ba3d4ff8e22,none,"[""86316c00-0847-43a8-8176-834f264e0307""]","{""req_source"": ""内部优化"", ""domestic_overseas"": ""境外"", ""center"": ""FICC交易平台中心"", ""biz_pm"": ""曾慧聪"", ""admission"": ""true"", ""in_delivery"": ""false""}",大象-常规-26-0523,
